offspring_id known_id candidate_id
4.MO1.09_H2_R3_run3_04 4.MO1.09 4.MO1.09
4.MO1.04_H2_R4_05 4.MO1.04 4.MO1.05
4.MO1.10_H2_R2_run3_05 4.MO1.10 4.MO1.05
4.MO1.02_H1_R2_run3_04 4.MO1.02 4.MO1.09
4.MO1.05_H2_R1_run3_17 4.MO1.05 4.MO1.05
4.MO1.05_H2_R1_run3_08 4.MO1.05 4.MO1.05
4.MO1.04_H3_R1_run3_13 4.MO1.04 4.MO1.09
4.MO1.04_H3_R3_run3_02 4.MO1.04 4.MO1.05
4.MO1.09_H3_R3_run3_02 4.MO1.09 4.MO1.08
4.MO1.05_H2_R1_run3_15 4.MO1.05 4.MO1.01
4.MO1.09_H1_R2_02 4.MO1.09 4.MO1.09
4.MO1.09_H1_R1_02 4.MO1.09 4.MO1.04
4.MO1.09_H3_R1_run3_14 4.MO1.09 4.MO1.08
4.MO1.10_H3_R3_run3_01 4.MO1.10 4.MO1.09
4.MO1.04_H3_R3_03 4.MO1.04 4.MO1.05
4.MO1.04_H3_R1_05 4.MO1.04 4.MO1.10
4.MO1.05_H2_R1_run3_14 4.MO1.05 4.MO1.05
4.MO1.10_H1_R4_run3_01 4.MO1.10 4.MO1.05
4.MO1.04_H3_R1_run3_03 4.MO1.04 4.MO1.02
4.MO1.10_H1_R1_14 4.MO1.10 4.MO1.05
4.MO1.09_H3_R3_run3_06 4.MO1.09 4.MO1.09
4.MO1.08_H1_R1_01 4.MO1.08 4.MO1.09
4.MO1.10_H3_R3_run3_03 4.MO1.10 4.MO1.09
4.MO1.08_H1_R1_23 4.MO1.08 4.MO1.09
4.MO1.09_H2_R3_run3_01 4.MO1.09 4.MO1.09
4.MO1.10_H2_R2_run3_10 4.MO1.10 4.MO1.05
4.MO1.10_H3_R1_run3_12 4.MO1.10 4.MO1.05
4.MO1.09_H2_R1_03 4.MO1.09 4.MO1.09
4.MO1.08_H1_R1_11 4.MO1.08 4.MO1.09
4.MO1.09_H3_R1_run3_09 4.MO1.09 4.MO1.09
4.MO1.09_H3_R1_03 4.MO1.09 4.MO1.07
4.MO1.10_H2_R2_run3_02 4.MO1.10 4.MO1.05
4.MO1.05_H2_R1_run3_02 4.MO1.05 4.MO1.10
4.MO1.10_H3_R1_run3_16 4.MO1.10 4.MO1.02
4.MO1.02_H1_R3_run3_09 4.MO1.02 4.MO1.07
4.MO1.05_H2_R1_run3_21 4.MO1.05 4.MO1.02
4.MO1.10_H3_R1_run3_02 4.MO1.10 4.MO1.05
4.MO1.07_H3_R2_run3_07 4.MO1.07 4.MO1.10
